open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1753576380000,797.120,797.770,797.110,797.730,535.36,1753576439999,426921.34980,743,298.66,238181.46030,0
1753576440000,797.730,798.080,797.720,797.780,700.14,1753576499999,558659.15620,904,480.93,383744.33030,0
1753576500000,797.780,798.600,797.780,798.190,1420.34,1753576559999,1133837.50440,1106,971.98,775913.84130,0
1753576560000,798.200,798.240,797.940,798.000,271.82,1753576619999,216940.16590,509,98.66,78743.43270,0
1753576620000,798.000,798.100,796.910,797.300,669.69,1753576679999,534084.10720,897,251.42,200486.94220,0
1753576680000,797.300,798.000,797.240,797.670,348.99,1753576739999,278377.47500,490,204.77,163338.84040,0
1753576740000,797.670,797.750,797.450,797.610,304.66,1753576799999,242992.25760,432,76.82,61271.02030,0
1753576800000,797.610,798.110,797.520,797.680,552.91,1753576859999,441125.47240,653,342.70,273415.05560,0
1753576860000,797.680,797.680,796.900,797.560,1005.73,1753576919999,801943.16400,904,484.08,385995.95910,0
1753576920000,797.560,798.000,797.270,797.930,479.83,1753576979999,382723.78710,651,339.39,270714.32410,0
1753576980000,797.930,797.990,797.710,797.800,156.89,1753577039999,125171.19820,339,55.28,44101.35390,0
1753577040000,797.790,797.790,797.340,797.600,233.43,1753577099999,186180.70130,420,51.19,40825.31000,0
1753577100000,797.600,797.780,796.830,796.830,304.79,1753577159999,243011.96690,564,68.22,54389.25760,0
1753577160000,796.830,797.680,796.830,797.360,514.69,1753577219999,410443.38920,659,356.53,284297.04250,0
1753577220000,797.370,797.440,797.030,797.130,241.56,1753577279999,192578.01240,404,50.00,39863.66250,0
1753577280000,797.130,797.490,797.040,797.270,372.74,1753577339999,297173.95630,461,159.10,126838.00230,0
1753577340000,797.260,798.050,797.170,797.700,550.14,1753577399999,438841.73570,668,305.90,243979.64160,0
1753577400000,797.700,797.930,797.480,797.930,266.33,1753577459999,212450.99120,405,181.04,144410.43670,0
1753577460000,797.930,798.090,797.580,797.630,297.01,1753577519999,236989.03970,514,99.80,79628.72930,0
1753577520000,797.630,797.930,797.550,797.930,194.01,1753577579999,154751.22680,388,106.61,85035.86700,0
1753577580000,797.920,798.000,797.780,797.880,236.03,1753577639999,188321.33730,437,52.11,41576.15120,0
1753577640000,797.880,798.070,797.520,797.530,291.95,1753577699999,232917.28350,516,152.21,121436.60680,0
1753577700000,797.530,797.530,796.740,796.960,619.63,1753577759999,493903.68630,797,121.38,96738.90930,0
1753577760000,796.970,797.420,796.920,797.380,210.48,1753577819999,167768.63890,387,154.76,123358.52110,0
1753577820000,797.380,797.650,797.330,797.540,213.14,1753577879999,169975.36690,319,121.58,96959.45300,0
1753577880000,797.540,797.850,797.540,797.760,284.37,1753577939999,226825.13340,327,143.08,114126.62900,0
1753577940000,797.760,797.850,797.490,797.590,274.36,1753577999999,218849.79350,375,83.87,66899.21070,0
1753578000000,797.600,798.240,797.600,797.680,495.57,1753578059999,395429.32370,793,276.32,220482.62560,0
1753578060000,797.680,797.680,796.880,796.940,638.34,1753578119999,508897.54840,856,177.64,141618.45400,0
1753578120000,796.920,797.000,796.270,797.000,626.59,1753578179999,499076.09580,861,259.11,206374.70720,0
1753578180000,797.000,797.590,796.430,796.430,983.17,1753578239999,783594.21110,1001,238.20,189849.77660,0
1753578240000,796.430,796.680,796.250,796.670,373.56,1753578299999,297509.57170,445,162.98,129797.24080,0
1753578300000,796.670,796.730,796.450,796.450,95.69,1753578359999,76229.85860,259,22.91,18251.39630,0
1753578360000,796.450,796.450,796.250,796.410,320.52,1753578419999,255236.67630,471,107.26,85411.77070,0
1753578420000,796.410,796.540,796.100,796.360,365.69,1753578479999,291206.16770,440,115.86,92254.08380,0
1753578480000,796.360,796.930,795.850,796.050,1409.78,1753578539999,1122793.44110,1228,728.62,580358.13880,0
1753578540000,796.060,796.310,796.010,796.150,481.05,1753578599999,383014.23830,490,355.60,283130.93790,0
1753578600000,796.150,796.680,796.070,796.660,452.01,1753578659999,359986.03840,600,161.04,128248.46400,0
1753578660000,796.650,797.000,796.630,797.000,207.66,1753578719999,165454.50640,454,133.87,106660.93870,0
1753578720000,797.000,797.270,797.000,797.010,413.58,1753578779999,329690.78410,470,109.93,87627.37670,0
1753578780000,797.010,797.260,796.880,797.130,335.38,1753578839999,267322.91870,481,219.47,174925.63290,0
1753578840000,797.140,797.630,796.940,797.620,275.90,1753578899999,219988.96210,555,161.39,128689.98730,0
1753578900000,797.630,797.630,797.400,797.460,422.35,1753578959999,336825.23790,796,147.34,117500.62930,0
1753578960000,797.460,797.460,797.010,797.010,398.62,1753579019999,317763.69920,800,190.46,151816.49210,0
1753579020000,797.010,797.090,796.710,796.720,376.17,1753579079999,299791.89940,461,207.20,165127.66620,0
1753579080000,796.720,797.200,796.680,797.020,355.70,1753579139999,283468.57240,407,214.62,171026.33660,0
1753579140000,797.030,797.300,797.020,797.230,155.36,1753579199999,123848.79870,185,90.89,72448.68840,0
1753579200000,797.230,797.780,797.220,797.630,506.85,1753579259999,404251.76840,474,328.33,261855.04930,0
1753579260000,797.620,798.390,797.620,798.240,646.97,1753579319999,516388.66520,757,369.29,294730.68390,0
1753579320000,798.240,798.650,798.240,798.650,233.03,1753579379999,186070.13410,501,152.69,121922.95620,0
1753579380000,798.640,798.800,798.510,798.700,335.93,1753579439999,268296.28420,556,180.64,144270.64930,0
1753579440000,798.700,798.710,798.490,798.540,296.29,1753579499999,236614.94620,377,134.86,107699.05570,0
1753579500000,798.550,798.680,798.320,798.680,465.13,1753579559999,371381.88160,468,220.41,175973.15410,0
1753579560000,798.670,798.900,798.650,798.870,340.78,1753579619999,272208.50710,331,269.59,215343.56740,0
1753579620000,798.870,798.950,798.590,798.700,432.30,1753579679999,345321.12680,492,273.96,218835.30760,0
1753579680000,798.700,798.750,798.410,798.670,308.44,1753579739999,246315.82560,367,90.35,72150.43970,0
1753579740000,798.660,798.950,798.660,798.940,277.98,1753579799999,222049.66380,399,242.98,194089.91350,0
1753579800000,798.940,799.350,798.940,799.190,1144.87,1753579859999,914872.21350,975,734.17,586656.05800,0
1753579860000,799.200,799.280,798.910,798.960,535.60,1753579919999,428011.18400,612,228.12,182290.29950,0
1753579920000,798.960,799.170,798.950,799.160,327.71,1753579979999,261866.02540,456,142.61,113949.72950,0
1753579980000,799.160,799.160,798.960,798.980,168.26,1753580039999,134452.97630,306,49.66,39680.25170,0
1753580040000,798.980,799.310,798.970,799.270,225.81,1753580099999,180451.96130,394,160.99,128650.13980,0
1753580100000,799.280,799.400,799.270,799.400,162.39,1753580159999,129804.74120,358,117.11,93611.92770,0
1753580160000,799.400,799.690,798.590,798.600,1021.64,1753580219999,816623.51270,1169,502.43,401665.33400,0
1753580220000,798.600,799.270,798.540,798.760,433.92,1753580279999,346633.62240,613,195.44,156103.06350,0
1753580280000,798.760,799.090,798.560,798.650,521.86,1753580339999,416909.82110,516,155.30,124050.51810,0
1753580340000,798.650,798.840,798.250,798.800,289.20,1753580399999,230926.95010,537,166.68,133095.35500,0
1753580400000,798.790,798.800,798.220,798.280,403.81,1753580459999,322445.14630,502,89.07,71112.31700,0
1753580460000,798.280,798.740,797.940,798.740,586.11,1753580519999,467795.74910,727,220.93,176337.59430,0
1753580520000,798.740,798.740,798.450,798.450,132.42,1753580579999,105762.50570,246,24.77,19783.63000,0
1753580580000,798.450,798.680,798.320,798.330,278.44,1753580639999,222316.03230,452,179.37,143207.80280,0
1753580640000,798.320,798.520,798.040,798.520,289.02,1753580699999,230701.76850,521,129.80,103613.36900,0
1753580700000,798.510,798.520,797.810,797.930,346.24,1753580759999,276327.69200,586,59.30,47328.24440,0
1753580760000,797.920,797.930,797.140,797.220,939.71,1753580819999,749384.15670,1153,281.73,224685.69540,0
1753580820000,797.220,797.720,797.220,797.260,247.15,1753580879999,197077.96150,483,142.00,113223.93280,0
1753580880000,797.270,797.680,797.270,797.570,301.18,1753580939999,240187.88670,510,186.87,149022.86140,0
1753580940000,797.570,797.900,797.490,797.500,610.20,1753580999999,486766.26890,534,507.32,404696.02740,0
1753581000000,797.510,797.510,797.240,797.290,195.69,1753581059999,156031.76530,391,108.51,86517.07670,0
1753581060000,797.300,797.420,797.080,797.420,171.14,1753581119999,136442.95410,375,105.69,84261.29480,0
1753581120000,797.420,797.650,797.190,797.640,243.09,1753581179999,193825.61850,360,101.68,81079.03900,0
1753581180000,797.650,797.680,797.430,797.670,118.27,1753581239999,94325.31800,337,56.75,45258.32950,0
1753581240000,797.670,797.680,797.520,797.530,167.44,1753581299999,133548.20310,274,122.12,97401.34430,0
1753581300000,797.520,797.530,797.090,797.100,144.68,1753581359999,115356.80550,282,14.04,11193.68170,0
1753581360000,797.100,797.100,796.880,796.890,412.80,1753581419999,328991.91020,425,98.40,78420.39020,0
1753581420000,796.880,796.890,796.800,796.810,107.66,1753581479999,85789.56160,259,36.58,29148.35150,0
1753581480000,796.810,796.810,796.510,796.510,229.81,1753581539999,183096.28230,420,58.82,46864.48890,0
1753581540000,796.520,796.520,796.210,796.440,310.93,1753581599999,247603.00820,474,132.58,105573.05280,0
1753581600000,796.450,796.560,796.320,796.320,287.36,1753581659999,228864.20480,393,80.64,64225.21040,0
1753581660000,796.330,796.840,796.320,796.610,397.16,1753581719999,316367.82780,625,257.88,205423.66190,0
1753581720000,796.610,797.440,796.600,797.440,392.39,1753581779999,312662.69130,637,228.93,182425.81520,0
1753581780000,797.430,797.650,797.330,797.340,784.13,1753581839999,625321.02450,576,661.42,527462.46810,0
1753581840000,797.350,797.560,797.340,797.360,168.07,1753581899999,134025.39600,296,52.72,42040.12520,0
1753581900000,797.350,797.360,796.480,796.480,577.62,1753581959999,460321.43530,582,101.35,80761.01990,0
1753581960000,796.490,796.800,796.480,796.610,332.34,1753582019999,264771.87640,498,190.94,152120.20080,0
1753582020000,796.600,796.650,796.500,796.610,112.57,1753582079999,89671.62720,339,46.36,36928.97050,0
1753582080000,796.620,796.880,796.500,796.590,133.35,1753582139999,106242.18940,428,59.25,47202.63690,0
1753582140000,796.590,797.160,796.590,797.160,142.96,1753582199999,113908.01010,389,79.67,63479.77420,0
1753582200000,797.150,797.170,796.930,797.060,215.32,1753582259999,171620.81840,458,67.80,54038.21440,0
1753582260000,797.060,797.720,797.060,797.600,164.84,1753582319999,131456.38860,547,89.59,71443.96680,0
1753582320000,797.600,798.090,797.540,797.780,280.18,1753582379999,223553.99910,572,200.24,159767.75260,0
1753582380000,797.780,797.870,797.650,797.710,212.73,1753582439999,169700.86660,387,124.23,99099.65870,0
1753582440000,797.710,798.360,797.700,798.280,138.82,1753582499999,110793.99910,409,103.25,82401.98900,0
1753582500000,798.280,798.290,797.760,797.870,340.25,1753582559999,271491.13290,666,140.80,112336.23220,0
1753582560000,797.870,797.900,797.860,797.900,83.69,1753582619999,66773.68070,266,75.47,60215.27150,0
1753582620000,797.900,797.960,797.640,797.650,166.82,1753582679999,133099.91200,430,58.81,46922.55060,0
1753582680000,797.650,797.650,797.150,797.160,141.42,1753582739999,112786.36410,356,51.24,40866.49650,0
1753582740000,797.150,797.490,797.150,797.270,145.91,1753582799999,116341.19990,323,119.26,95089.76190,0
1753582800000,797.270,797.440,797.220,797.290,104.87,1753582859999,83618.89590,317,64.86,51716.16610,0
1753582860000,797.300,797.390,797.130,797.360,167.41,1753582919999,133467.03890,347,107.18,85449.21760,0
1753582920000,797.360,797.440,797.240,797.250,119.20,1753582979999,95040.83140,263,63.93,50972.55180,0
1753582980000,797.250,797.250,796.950,796.960,97.50,1753583039999,77718.67600,327,25.66,20455.42670,0
1753583040000,796.950,796.950,796.550,796.550,276.91,1753583099999,220633.27610,516,102.83,81930.05010,0
1753583100000,796.540,796.550,796.010,796.010,499.79,1753583159999,397961.49620,575,17.37,13833.08050,0
1753583160000,796.000,796.230,795.800,796.010,395.95,1753583219999,315156.51600,594,130.84,104141.46270,0
1753583220000,796.000,796.000,795.720,795.870,287.88,1753583279999,229107.31490,407,68.93,54859.06940,0
1753583280000,795.870,795.870,795.700,795.710,165.78,1753583339999,131924.51910,286,45.18,35953.09880,0
1753583340000,795.700,795.820,795.440,795.450,316.48,1753583399999,251787.62770,358,57.86,46037.82310,0
1753583400000,795.450,795.820,795.340,795.800,225.76,1753583459999,179601.30460,451,167.64,133371.79460,0
1753583460000,795.790,796.040,795.790,796.040,269.57,1753583519999,214548.23030,340,177.91,141590.89820,0
1753583520000,796.030,796.280,796.030,796.270,89.86,1753583579999,71539.65710,268,55.45,44144.98660,0
1753583580000,796.270,796.270,795.910,795.910,119.90,1753583639999,95450.44860,373,30.99,24670.59240,0
1753583640000,795.910,795.920,795.550,795.560,77.24,1753583699999,61468.59040,247,31.05,24709.38040,0
1753583700000,795.560,795.640,795.550,795.600,90.69,1753583759999,72153.59750,195,52.40,41689.86880,0
1753583760000,795.610,795.920,795.600,795.720,124.47,1753583819999,99050.26980,344,82.08,65314.71080,0
1753583820000,795.720,795.950,795.720,795.880,180.27,1753583879999,143471.83440,279,95.29,75835.90400,0
1753583880000,795.870,795.920,795.610,795.610,154.40,1753583939999,122876.03760,325,90.05,71664.26770,0
1753583940000,795.610,795.760,795.500,795.580,153.19,1753583999999,121881.83620,304,97.43,77517.29170,0
1753584000000,795.580,795.770,795.550,795.770,151.05,1753584059999,120180.00680,289,61.68,49076.02010,0
1753584060000,795.760,795.990,795.660,795.910,169.10,1753584119999,134570.34810,363,114.98,91500.61920,0
1753584120000,795.910,795.920,795.760,795.760,113.30,1753584179999,90170.54060,215,22.43,17850.69290,0
1753584180000,795.770,795.770,795.640,795.760,189.45,1753584239999,150747.96350,283,37.20,29599.42580,0
1753584240000,795.760,795.760,795.480,795.490,160.94,1753584299999,128049.33930,254,12.19,9698.12230,0
1753584300000,795.490,795.680,795.450,795.460,208.45,1753584359999,165828.40390,316,110.20,87664.55100,0
1753584360000,795.460,795.460,795.200,795.280,246.25,1753584419999,195832.99250,368,98.78,78552.42960,0
1753584420000,795.280,795.280,794.380,794.640,1069.39,1753584479999,849969.00590,978,163.10,129595.37840,0
1753584480000,794.640,794.760,794.640,794.720,235.96,1753584539999,187521.13160,260,48.44,38495.03840,0
1753584540000,794.720,794.730,794.460,794.480,381.68,1753584599999,303296.56710,419,199.86,158812.95950,0
1753584600000,794.470,794.550,794.400,794.410,299.49,1753584659999,237940.21350,394,123.81,98365.09930,0
1753584660000,794.400,794.790,794.400,794.790,229.41,1753584719999,182276.37320,325,140.56,111685.83310,0
1753584720000,794.800,795.340,794.680,795.050,390.75,1753584779999,310680.82650,540,242.25,192591.30370,0
1753584780000,795.050,796.170,794.960,796.140,1143.12,1753584839999,909592.08260,895,871.57,693460.49450,0
1753584840000,796.140,796.280,794.530,795.820,3237.48,1753584899999,2575599.17170,1690,524.58,417479.29880,0
1753584900000,795.820,795.820,795.290,795.450,530.16,1753584959999,421721.98530,460,360.56,286788.02570,0
1753584960000,795.440,795.750,795.440,795.620,355.91,1753585019999,283158.76010,366,315.73,251191.62960,0
1753585020000,795.610,795.820,795.410,795.420,131.78,1753585079999,104846.58580,243,32.50,25860.05680,0
1753585080000,795.410,795.420,795.070,795.200,347.40,1753585139999,276258.84020,369,158.04,125678.47490,0
1753585140000,795.150,795.300,795.120,795.300,164.51,1753585199999,130818.37830,243,109.67,87208.98610,0
1753585200000,795.300,796.130,795.290,796.010,419.40,1753585259999,333705.65220,571,295.79,235351.47420,0
1753585260000,796.040,796.260,795.800,796.260,219.41,1753585319999,174644.13120,370,152.66,121514.19670,0
1753585320000,796.260,796.930,796.260,796.920,767.00,1753585379999,611116.84450,696,378.15,301266.83100,0
1753585380000,796.920,796.930,796.710,796.800,289.41,1753585439999,230619.36330,326,194.18,154738.39370,0
1753585440000,796.790,796.850,796.500,796.500,230.64,1753585499999,183755.53170,364,56.01,44626.37270,0
1753585500000,796.500,796.600,796.370,796.600,379.65,1753585559999,302385.74070,377,196.16,156240.50020,0
1753585560000,796.590,796.600,795.000,795.140,802.03,1753585619999,638097.57400,1029,318.40,253210.25600,0
1753585620000,795.160,795.520,795.160,795.480,205.86,1753585679999,163736.43920,331,109.76,87297.50240,0
1753585680000,795.490,795.490,795.160,795.310,296.79,1753585739999,236024.41740,349,133.40,106086.20000,0
1753585740000,795.310,795.310,795.000,795.000,145.19,1753585799999,115445.74010,226,25.69,20427.39830,0
1753585800000,795.000,795.220,795.000,795.050,173.42,1753585859999,137884.06300,288,92.50,73544.76170,0
1753585860000,795.050,795.140,794.920,794.990,307.06,1753585919999,244121.44840,384,90.15,71671.65020,0
1753585920000,794.980,794.990,794.740,794.830,111.42,1753585979999,88558.03660,305,46.29,36790.58230,0
1753585980000,794.820,794.820,794.640,794.770,212.54,1753586039999,168912.56050,300,33.18,26368.98010,0
1753586040000,794.770,794.940,794.770,794.820,79.99,1753586099999,63578.90860,173,55.37,44008.46340,0
1753586100000,794.820,795.720,794.810,795.630,748.45,1753586159999,595185.74470,997,476.82,379178.82490,0
1753586160000,795.620,795.760,795.530,795.750,112.17,1753586219999,89245.52240,286,39.16,31155.68300,0
1753586220000,795.750,795.760,795.330,795.330,283.39,1753586279999,225444.74220,410,21.29,16939.52480,0
1753586280000,795.330,795.330,795.160,795.160,96.11,1753586339999,76424.42850,177,56.04,44561.33250,0
1753586340000,795.170,795.170,794.960,794.960,80.42,1753586399999,63939.04900,165,7.60,6043.23480,0
1753586400000,794.960,794.960,794.660,794.670,144.68,1753586459999,114993.30160,328,48.04,38181.34360,0
1753586460000,794.660,795.260,794.660,795.250,160.73,1753586519999,127775.80620,339,72.08,57291.77060,0
1753586520000,795.260,795.540,795.210,795.540,84.21,1753586579999,66968.42390,231,41.85,33282.11870,0
1753586580000,795.540,795.700,795.180,795.190,203.18,1753586639999,161628.04940,378,19.51,15519.19210,0
1753586640000,795.190,795.240,795.100,795.150,123.10,1753586699999,97883.41780,184,78.45,62379.49910,0
1753586700000,795.160,795.640,795.150,795.420,130.23,1753586759999,103601.64220,244,74.51,59270.60970,0
1753586760000,795.420,795.420,795.380,795.390,52.62,1753586819999,41853.72920,120,17.54,13951.14060,0
1753586820000,795.380,795.480,795.370,795.400,120.10,1753586879999,95530.38730,226,29.93,23807.10060,0
1753586880000,795.400,795.450,795.390,795.450,28.82,1753586939999,22923.74770,90,22.31,17745.44380,0
1753586940000,795.450,795.630,795.440,795.620,31.26,1753586999999,24867.07160,97,28.79,22902.00840,0
1753587000000,795.620,795.840,795.520,795.520,267.60,1753587059999,212913.65130,356,133.99,106606.01510,0
1753587060000,795.520,796.130,795.520,796.130,127.03,1753587119999,101078.45390,271,115.92,92238.35760,0
1753587120000,796.130,796.240,795.880,795.890,198.52,1753587179999,158040.07570,426,34.89,27776.50740,0
1753587180000,795.890,796.020,795.880,795.940,45.20,1753587239999,35977.38920,182,18.93,15066.87040,0
1753587240000,795.930,796.100,795.880,796.100,125.99,1753587299999,100280.28380,193,85.33,67917.81520,0
1753587300000,796.100,796.270,796.040,796.050,107.61,1753587359999,85678.26660,217,42.25,33637.16360,0
1753587360000,796.050,796.050,795.920,795.960,104.85,1753587419999,83459.01910,251,29.55,23521.04630,0
1753587420000,795.960,795.990,795.920,795.980,55.80,1753587479999,44414.61880,142,40.94,32586.81760,0
1753587480000,795.980,796.010,795.920,795.930,48.44,1753587539999,38557.72670,179,12.37,9846.46190,0
1753587540000,795.930,795.930,795.510,795.560,98.08,1753587599999,78051.28960,343,12.81,10191.68930,0
1753587600000,795.570,795.640,795.480,795.490,110.92,1753587659999,88243.14450,260,21.41,17033.50740,0
1753587660000,795.490,795.650,795.480,795.650,126.68,1753587719999,100773.68480,174,99.79,79382.75080,0
1753587720000,795.650,795.740,795.600,795.610,71.00,1753587779999,56492.33690,194,17.47,13899.67940,0
1753587780000,795.600,795.600,795.420,795.430,67.41,1753587839999,53624.30920,171,18.53,14739.31790,0
1753587840000,795.420,795.880,795.420,795.700,636.76,1753587899999,506619.77730,417,590.38,469712.20910,0
1753587900000,795.710,795.710,795.430,795.440,85.25,1753587959999,67825.37710,225,9.51,7565.54700,0
1753587960000,795.440,795.440,795.420,795.430,31.49,1753588019999,25048.07900,123,12.71,10110.03390,0
1753588020000,795.420,795.540,795.410,795.530,78.03,1753588079999,62068.54440,258,52.01,41371.25740,0
1753588080000,795.530,795.540,795.440,795.440,39.76,1753588139999,31628.77150,152,4.68,3722.73330,0
1753588140000,795.440,795.450,794.920,794.940,286.99,1753588199999,228216.02630,530,60.03,47729.33410,0
1753588200000,794.950,794.990,794.940,794.960,34.16,1753588259999,27156.09070,128,17.35,13792.57340,0
1753588260000,794.960,795.100,794.870,794.880,154.34,1753588319999,122701.87410,322,94.02,74746.52700,0
1753588320000,794.880,794.970,794.870,794.910,57.41,1753588379999,45635.33560,127,42.38,33687.60660,0
1753588380000,794.910,794.910,794.520,794.520,391.65,1753588439999,311245.71480,443,61.22,48652.80650,0
1753588440000,794.530,794.720,794.520,794.720,95.60,1753588499999,75967.76940,178,71.74,57007.36950,0
1753588500000,794.720,794.800,794.400,794.790,393.76,1753588559999,312848.72990,379,82.24,65344.88500,0
1753588560000,794.780,794.790,794.550,794.550,93.95,1753588619999,74658.76030,168,19.30,15336.11790,0
1753588620000,794.560,794.560,794.540,794.550,60.19,1753588679999,47824.02880,138,40.90,32497.16370,0
1753588680000,794.550,794.680,794.550,794.680,123.79,1753588739999,98366.63190,168,72.73,57791.98330,0
1753588740000,794.670,794.780,794.670,794.780,141.04,1753588799999,112093.34490,122,101.67,80803.89420,0
1753588800000,794.780,794.930,794.740,794.740,439.01,1753588859999,348925.09090,378,316.09,251223.01230,0
1753588860000,794.740,795.430,794.640,795.190,729.41,1753588919999,579901.70190,727,602.73,479176.27360,0
1753588920000,795.190,795.320,795.180,795.310,125.58,1753588979999,99861.94100,299,71.97,57230.62510,0
1753588980000,795.320,795.450,795.220,795.230,994.90,1753589039999,791379.73890,398,799.93,636297.17190,0
1753589040000,795.220,795.440,795.120,795.440,209.72,1753589099999,166769.89190,350,110.13,87572.67620,0
1753589100000,795.440,795.680,795.440,795.680,460.05,1753589159999,365958.77900,205,438.39,348729.53990,0
1753589160000,795.680,795.710,795.630,795.630,143.44,1753589219999,114132.98920,246,38.86,30920.35130,0
1753589220000,795.640,795.640,795.580,795.640,128.23,1753589279999,102022.57770,217,68.96,54866.63660,0
1753589280000,795.640,795.870,795.640,795.840,173.94,1753589339999,138416.73860,220,128.23,102041.87430,0
1753589340000,795.830,795.840,795.150,795.150,171.39,1753589399999,136345.71720,406,8.52,6777.45500,0
1753589400000,795.160,795.510,795.160,795.500,194.34,1753589459999,154570.99670,197,123.28,98043.45490,0
1753589460000,795.510,795.650,795.500,795.560,86.57,1753589519999,68874.66960,208,44.85,35681.57910,0
1753589520000,795.560,795.560,795.240,795.280,141.83,1753589579999,112810.13490,323,50.66,40289.22780,0
1753589580000,795.290,795.800,795.290,795.800,114.35,1753589639999,90976.45370,272,92.61,73677.67820,0
1753589640000,795.800,795.880,795.800,795.880,52.20,1753589699999,41544.55100,145,39.63,31540.50080,0
1753589700000,795.880,795.880,795.640,795.680,177.97,1753589759999,141617.94280,276,55.70,44319.79040,0
1753589760000,795.690,795.690,795.680,795.690,40.03,1753589819999,31851.20900,89,13.86,11028.26340,0
1753589820000,795.690,795.960,795.680,795.950,250.80,1753589879999,199579.57450,303,201.05,159981.74750,0
1753589880000,795.950,795.960,795.830,795.830,114.43,1753589939999,91077.51880,210,32.04,25500.17510,0
1753589940000,795.830,795.960,795.830,795.960,90.84,1753589999999,72300.37810,145,85.68,68193.68050,0
1753590000000,795.960,795.960,795.170,795.510,560.34,1753590059999,445778.28660,498,72.85,57956.59700,0
1753590060000,795.510,795.520,795.470,795.470,67.38,1753590119999,53600.38780,180,28.92,23005.37910,0
1753590120000,795.470,795.620,795.400,795.400,226.19,1753590179999,179944.94550,313,76.63,60958.81190,0
1753590180000,795.400,795.600,795.400,795.590,42.08,1753590239999,33473.65670,120,36.69,29186.03070,0
1753590240000,795.600,796.160,795.590,795.880,733.00,1753590299999,583395.87430,459,562.59,447740.25830,0
1753590300000,795.870,796.010,795.740,795.740,222.30,1753590359999,176926.33660,320,145.72,115980.09740,0
