time,action,price,quantity,direction,pnl,fee_cost,gross_pnl,unrealized_pnl,total_equity
2025-07-25 01:23:00,BUY,764.24,0.013084894797445828,LONG,0.0,0.0,0.0,-0.08713592564048522,971.4692602909768
2025-07-25 02:49:00,SELL,761.97,0.012960082944530845,LONG,-0.12480559875583198,0.0,-0.12480559875583198,-0.0511796431318996,981.3804109747294
2025-07-25 12:03:00,SELL,776.05,0.013095690208352431,LONG,0.16291038619190346,0.0,0.16291038619190346,0.15453260755783452,991.7490336116111
2025-07-25 13:37:00,BUY,772.69,0.01294180072215248,LONG,0.0,0.0,0.0,0.11056736103841784,981.7050683650917
2025-07-27 15:49:00,SELL,804.82,0.013084894797445828,LONG,0.5309850308803522,0.0,0.5309850308803522,0.4158200572027591,992.5413060921364
2025-07-27 16:21:00,SELL,824.61,0.01294180072215248,LONG,0.6719382934941562,0.0,0.6719382934941562,0.0,1002.7974243284278
2025-07-28 12:55:00,BUY,852.01,0.011736951444231876,LONG,0.0,0.0,0.0,0.0,992.7974243284278
2025-07-28 13:35:00,SELL,845.61,0.011736951444231876,LONG,-0.07511648924308374,0.0,-0.07511648924308374,0.0,1002.7223078391847
2025-07-28 14:25:00,BUY,835.97,0.011962151751857124,LONG,0.0,0.0,0.0,0.0,992.7223078391847
2025-07-28 23:25:00,BUY,821.56,0.012171965528993623,LONG,0.0,0.0,0.0,-0.17237460674426214,982.5499332324405
2025-07-29 07:45:00,SELL,830.4,0.011962151751857124,LONG,-0.06662918525784478,0.0,-0.06662918525784478,0.10760017527630401,992.7632788292032
2025-07-29 21:57:00,SELL,809.88,0.012171965528993623,LONG,-0.14216855737864492,0.0,-0.14216855737864492,0.0,1002.5135100965482
2025-07-30 12:01:00,BUY,783.79,0.012758519501397059,LONG,0.0,0.0,0.0,0.0,992.5135100965482
2025-07-30 12:15:00,BUY,780.23,0.012816733527293234,LONG,0.0,0.0,0.0,-0.04542032942497283,982.4680897671233
2025-07-30 18:01:00,BUY,790.32,0.01265310254074299,LONG,0.0,0.0,0.0,0.21263397363451303,972.7261440701827
2025-07-30 19:05:00,BUY,769.96,0.012987687672086861,LONG,0.0,0.0,0.0,-0.5656953457591491,961.947814750789
2025-07-30 19:13:00,SELL,774.01,0.012758519501397059,LONG,-0.12477832072366289,0.0,-0.12477832072366289,-0.23349204990733197,972.1552397259172
2025-07-31 10:01:00,BUY,811.88,0.012317091195743214,LONG,0.0,0.0,0.0,1.2228943741311293,963.6116261499557
2025-07-31 13:43:00,BUY,794.28,0.012590018633227578,LONG,0.0,0.0,0.0,0.32926115125988137,952.7179929270844
2025-07-31 23:41:00,BUY,782.46,0.012780206016920993,LONG,0.0,0.0,0.0,-0.41970881752680417,941.9690229582977
