time,action,price,quantity,direction,pnl,fee_cost,gross_pnl,unrealized_pnl,total_equity
2025-07-11 07:04:00,COVER_SHORT,687.18,0.014461315979754157,SHORT,0.060485379609545184,0.0019875054229934923,0.06247288503253868,0.2209426683198853,1030.107862517128
2025-07-11 08:21:00,COVER_SHORT,685.07,0.014460688617991988,SHORT,0.09143473168192158,0.0019813167903055544,0.09341604847222713,0.2189638138431791,1020.1973183943334
2025-07-11 08:26:00,SELL_SHORT,687.21,0.01455159267181793,SHORT,0.0,0.002,0.0,0.15717243859922544,1030.1335270190893
2025-07-11 09:19:00,SELL_SHORT,689.48,0.014503683935719672,SHORT,0.0,0.002,0.0,0.05859526631654736,1040.0329498468068
2025-07-11 14:16:00,SELL_SHORT,691.79,0.014455253761979793,SHORT,0.0,0.002,0.0,-0.07522245854103604,1049.8971321219492
2025-07-11 14:34:00,SELL_SHORT,693.94,0.01441046776378361,SHORT,0.0,0.002,0.0,-0.2308502188235897,1059.7395043616666
2025-07-11 14:52:00,COVER_SHORT,691.29,0.014459852220310307,SHORT,0.002049568373412473,0.0019991902482756623,0.004048758621688135,-0.004890975197406278,1049.9675131736662
2025-07-11 15:55:00,COVER_SHORT,688.63,0.014414622192752328,SHORT,0.07167345114884557,0.001985268256119007,0.07365871940496459,0.1138630554649287,1040.1579406554774
2025-07-11 16:15:00,SELL_SHORT,690.71,0.014477856119065888,SHORT,0.0,0.002,0.0,-0.006612620652339758,1050.0354649793603
2025-07-11 16:18:00,COVER_SHORT,688.35,0.01455159267181793,SHORT,-0.018592133409001416,0.0020033177631291746,-0.01658881564587224,0.18083749102911933,1040.2043229576327
2025-07-11 16:27:00,SELL_SHORT,691.11,0.014469476639029966,SHORT,0.0,0.002,0.0,0.02117904906680472,1050.0426645156706
2025-07-11 16:52:00,SELL_SHORT,693.33,0.014423146265126275,SHORT,0.0,0.002,0.0,-0.13936410978066247,1059.880121356823
2025-07-11 17:01:00,SELL_SHORT,696.29,0.01436183199528932,SHORT,0.0,0.002,0.0,-0.39611416785538317,1069.6213712987485
2025-07-11 17:12:00,COVER_SHORT,694.11,0.014503683935719672,SHORT,-0.06916548703370648,0.0020134304113244763,-0.06715205662238201,-0.10856036930661817,1059.8397596102636
2025-07-11 18:01:00,SELL_SHORT,696.43,0.014358944904728402,SHORT,0.0,0.002,0.0,-0.30946780480933034,1069.6368521747609
2025-07-11 19:05:00,COVER_SHORT,694.13,0.014455253761979793,SHORT,-0.03583205886179378,0.002006765058760607,-0.033825293803033174,-0.043441462873594225,1059.867046457835
2025-07-11 20:56:00,COVER_SHORT,691.81,0.01441046776378361,SHORT,0.028700435196128037,0.001993861140732628,0.030694296336860664,0.12654823974344387,1050.065736595648
2025-07-11 21:38:00,COVER_SHORT,689.37,0.014477856119065888,SHORT,0.01740420726498866,0.0019961199345600905,0.01940032719954875,0.2830505769965961,1040.2396431401662
2025-07-11 21:54:00,COVER_SHORT,687.26,0.014469476639029966,SHORT,0.05371862655727775,0.001988858502987947,0.055707485060265696,0.3489073655231382,1030.3592185552502
2025-07-11 22:00:00,SELL_SHORT,689.46,0.014504104661619237,SHORT,0.0,0.002,0.0,0.25399073455981946,1040.262301924287
2025-07-11 22:14:00,COVER_SHORT,687.14,0.014423146265126275,SHORT,0.08729713123620865,0.0019821441449237734,0.08927927538113242,0.29845488373678064,1030.3940632047
2025-07-11 22:24:00,COVER_SHORT,684.78,0.01436183199528932,SHORT,0.1633377472030331,0.001966939062746844,0.16530468626577993,0.2351609179564645,1020.4941069861228
2025-07-11 23:02:00,SELL_SHORT,687.42,0.014547147304413605,SHORT,0.0,0.002,0.0,0.15896246710130713,1030.4159085352676
2025-07-11 23:22:00,SELL_SHORT,689.67,0.014499688256702482,SHORT,0.0,0.002,0.0,0.061289524142094334,1040.3162355923084
2025-07-12 00:14:00,SELL_SHORT,691.9,0.014452955629426218,SHORT,0.0,0.002,0.0,-0.06784951969215083,1050.1850965484743
2025-07-12 00:25:00,COVER_SHORT,689.68,0.014358944904728402,SHORT,0.0949422626825381,0.0019806154243786167,0.09692287810691672,-0.004126891318769893,1040.3437614395302
2025-07-12 00:55:00,SELL_SHORT,691.87,0.014453582320378106,SHORT,0.0,0.002,0.0,-0.13115542323500684,1050.214732907614
2025-07-12 01:14:00,SELL_SHORT,694.36,0.01440175125295236,SHORT,0.0,0.002,0.0,-0.31157454388463124,1060.0323137869643
2025-07-12 04:02:00,SELL_SHORT,696.65,0.014354410392593124,SHORT,0.0,0.002,0.0,-0.5104821792690047,1069.83140615158
2025-07-12 04:31:00,COVER_SHORT,694.21,0.014504104661619237,SHORT,-0.07090827604211991,0.0020137788994285385,-0.06889449714269137,-0.19462640097019163,1060.0763536538368
2025-07-12 04:51:00,COVER_SHORT,691.87,0.014547147304413605,SHORT,-0.06674775246574213,0.0020129469611009283,-0.06473480550464121,0.07300871680058252,1050.277241019142
2025-07-12 06:34:00,SELL_SHORT,694.08,0.014407561088059012,SHORT,0.0,0.002,0.0,-0.08647016035245567,1060.1157621419889
2025-07-12 07:36:00,COVER_SHORT,691.91,0.014499688256702482,SHORT,-0.0344857975553527,0.002006495860339003,-0.032479301695013695,0.13386593054260587,1050.3016124353287
2025-07-12 07:56:00,SELL_SHORT,694.0,0.01440922190201729,SHORT,0.0,0.002,0.0,-0.016760914285720883,1060.1489855905004
2025-07-12 11:31:00,COVER_SHORT,691.91,0.014452955629426218,SHORT,-0.0021445584622053894,0.002000028905911259,-0.00014452955629413073,0.1641257338741166,1050.3277276801978
2025-07-12 12:18:00,COVER_SHORT,689.24,0.014453582320378106,SHORT,0.03602052408689487,0.001992397415699481,0.03801292150259435,0.318423639344039,1040.5180461097548
2025-07-12 12:46:00,COVER_SHORT,686.93,0.01440175125295236,SHORT,0.10502641281179884,0.001978598997638113,0.10700501180943695,0.34441212964289175,1030.6490610128656
2025-07-12 13:43:00,COVER_SHORT,684.31,0.014354410392593124,SHORT,0.17516885092944853,0.00196457331515108,0.1771334242445996,0.2803872320608862,1020.760204966213
2025-07-12 13:51:00,SELL_SHORT,686.4,0.01456876456876457,SHORT,0.0,0.002,0.0,0.22016015561162589,1030.6979778897637
2025-07-12 15:06:00,COVER_SHORT,684.02,0.014407561088059012,SHORT,0.1429690525587837,0.0019710119870908253,0.14494006454587452,0.1784776942557924,1020.7992644809666
2025-07-12 15:26:00,COVER_SHORT,681.94,0.01440922190201729,SHORT,0.17180997118155542,0.0019652449567723346,0.17377521613832775,0.06497668997668886,1010.8575734478691
2025-07-12 15:53:00,COVER_SHORT,679.69,0.01456876456876457,SHORT,0.09577596153846041,0.0019804487179487184,0.09775641025640913,0.0,1000.8883727194309
2025-07-14 03:43:00,SELL_SHORT,697.99,0.014326852820240977,SHORT,0.0,0.002,0.0,0.0,1010.8863727194309
2025-07-14 05:07:00,SELL_SHORT,700.09,0.014283877787141653,SHORT,0.0,0.002,0.0,-0.030086390922506378,1020.8542863285085
2025-07-14 05:15:00,SELL_SHORT,702.28,0.014239334738281028,SHORT,0.0,0.002,0.0,-0.09274389095267264,1030.7896288284783
2025-07-14 05:44:00,COVER_SHORT,699.29,0.014326852820240977,SHORT,-0.02062863364804588,0.0020037249817332625,-0.01862490866631262,0.0540027130971747,1020.9157467988801
2025-07-14 05:52:00,COVER_SHORT,696.46,0.014283877787141653,SHORT,0.0498608464625976,0.001989629904726535,0.051850476367324136,0.08287292817679467,1010.9944778604224
2025-07-14 06:04:00,SELL_SHORT,698.65,0.014313318542904173,SHORT,0.0,0.002,0.0,0.05168878509996007,1020.9612937173456
2025-07-14 07:11:00,SELL_SHORT,700.92,0.014266963419505794,SHORT,0.0,0.002,0.0,-0.013125737848329821,1030.8944791943973
2025-07-14 07:15:00,SELL_SHORT,703.62,0.01421221682157983,SHORT,0.0,0.002,0.0,-0.12873870294019746,1040.7768662293056
2025-07-14 07:33:00,SELL_SHORT,706.6,0.014152278516841211,SHORT,0.0,0.002,0.0,-0.29869356683656556,1050.6049113654092
2025-07-14 08:21:00,COVER_SHORT,704.43,0.014239334738281028,SHORT,-0.03262069260124135,0.002006122913937461,-0.030614569687303885,-0.11360947402438337,1040.7573747656202
2025-07-14 10:04:00,COVER_SHORT,702.17,0.014313318542904173,SHORT,-0.052392957847276635,0.002010076576254205,-0.05038288127102243,0.06546860394651663,1030.8840598857437
2025-07-14 10:43:00,SELL_SHORT,704.41,0.014196277735977628,SHORT,0.0,0.002,0.0,-0.030025863671239873,1040.786565418126
2025-07-14 13:18:00,COVER_SHORT,702.02,0.014266963419505794,SHORT,-0.01769679849340899,0.0020031387319522915,-0.0156936597614567,0.12148608631064771,1030.9203805696143
2025-07-14 13:51:00,SELL_SHORT,704.15,0.014201519562593199,SHORT,0.0,0.002,0.0,0.030831639662178743,1040.827726122966
2025-07-14 14:23:00,COVER_SHORT,701.76,0.01421221682157983,SHORT,0.024440010232796305,0.001994713055342372,0.026434723288138676,0.14005879577644986,1030.961393289313
2025-07-14 14:31:00,COVER_SHORT,699.07,0.014152278516841211,SHORT,0.1045879705632603,0.0019786866685536377,0.10656665723181394,0.1479518424880918,1021.0738743065879
2025-07-14 14:39:00,COVER_SHORT,696.9,0.014196277735977628,SHORT,0.1046353686063513,0.0019786771908405615,0.10661404579719186,0.1029610168288007,1011.1335188495349
2025-07-14 14:55:00,SELL_SHORT,699.02,0.014305742324969242,SHORT,0.0,0.002,0.0,0.07285379535610305,1021.1014116280622
2025-07-14 15:06:00,COVER_SHORT,696.74,0.014201519562593199,SHORT,0.10325430661080691,0.0019789533480082376,0.10523325995881515,0.03261709250092948,1011.1644292318178
2025-07-14 15:35:00,COVER_SHORT,694.63,0.014305742324969242,SHORT,0.060814769248376095,0.0019874395582386768,0.06280220880661477,0.0,1001.1926269085653
2025-07-15 13:45:00,SELL_SHORT,685.66,0.014584487938628475,SHORT,0.0,0.002,0.0,0.0,1011.1906269085654
2025-07-15 14:31:00,COVER_SHORT,683.14,0.014584487938628475,SHORT,0.03476026018726456,0.0019926494180789313,0.03675290960534349,0.0,1001.2253871687526
2025-07-16 18:05:00,SELL_SHORT,708.67,0.014110940211946322,SHORT,0.0,0.002,0.0,0.0,1011.2233871687527
2025-07-16 18:35:00,SELL_SHORT,711.16,0.014061533269587716,SHORT,0.0,0.002,0.0,-0.03513624112774647,1021.186250927625
2025-07-16 18:47:00,COVER_SHORT,708.93,0.014110940211946322,SHORT,-0.005669578223996937,0.0020007337688910214,-0.0036688444551059153,0.03135721919118086,1011.2470748097198
2025-07-16 19:12:00,COVER_SHORT,706.4,0.014061533269587716,SHORT,0.06494628494291005,0.0019866134203273527,0.0669328983632374,0.0,1001.2806638754716
2025-07-16 22:02:00,SELL_SHORT,714.83,0.013989340122826405,SHORT,0.0,0.002,0.0,0.0,1011.2786638754717
2025-07-16 22:46:00,COVER_SHORT,712.51,0.013989340122826405,SHORT,0.03046176013877495,0.0019935089461830084,0.03245526908495796,0.0,1001.3091256356105
2025-07-17 01:15:00,SELL_SHORT,719.2,0.013904338153503892,SHORT,0.0,0.002,0.0,0.0,1011.3071256356105
2025-07-17 01:21:00,COVER_SHORT,716.05,0.013904338153503892,SHORT,0.041807424916575235,0.001991240266963292,0.043798665183538525,0.0,1001.3489330605271
2025-07-17 02:05:00,SELL_SHORT,716.03,0.013965895283717163,SHORT,0.0,0.002,0.0,0.0,1011.3469330605271
2025-07-17 02:20:00,SELL_SHORT,718.23,0.013923116550408643,SHORT,0.0,0.002,0.0,-0.030724969624178394,1021.314208090903
2025-07-17 02:25:00,SELL_SHORT,721.42,0.013861550830306895,SHORT,0.0,0.002,0.0,-0.11969091737503806,1031.2232421431522
2025-07-17 02:45:00,COVER_SHORT,718.06,0.013965895283717163,SHORT,-0.03035643757943065,0.002005670153485189,-0.028350767425945462,0.04894174060340184,1021.3615183635511
2025-07-17 02:54:00,SELL_SHORT,720.34,0.013882333342588222,SHORT,0.0,0.002,0.0,-0.014407301024631988,1031.2961693219231
2025-07-17 02:58:00,COVER_SHORT,717.76,0.013923116550408643,SHORT,0.00454517355164818,0.001998691227044262,0.006543864778692442,0.08654969606280097,1021.4016714925622
2025-07-17 03:06:00,COVER_SHORT,715.56,0.013861550830306895,SHORT,0.07924493360317171,0.0019837542624268805,0.08122868786559859,0.0663575533775729,1011.4607242834801
2025-07-17 03:25:00,COVER_SHORT,713.06,0.013882333342588222,SHORT,0.09908359941139026,0.0019797873226531913,0.10106338673404346,0.0,1001.493450329514
2025-07-17 06:24:00,SELL_SHORT,715.82,0.013969992456204073,SHORT,0.0,0.002,0.0,0.0,1011.491450329514
2025-07-17 06:30:00,SELL_SHORT,720.0,0.013888888888888888,SHORT,0.0,0.002,0.0,-0.05839456846693233,1021.4310557610471
2025-07-17 06:32:00,SELL_SHORT,722.25,0.013845621322256836,SHORT,0.0,0.002,0.0,-0.1210770514933915,1031.3663732780208
2025-07-17 06:35:00,COVER_SHORT,718.84,0.013969992456204073,SHORT,-0.04419781509317959,0.0020084378754435476,-0.042189377217736045,0.06332467982000603,1021.5065771942409
2025-07-17 06:36:00,SELL_SHORT,721.27,0.013864433568566557,SHORT,0.0,0.002,0.0,-0.0040701799930766835,1031.437182334428
2025-07-17 07:02:00,COVER_SHORT,718.69,0.013888888888888888,SHORT,0.016198083333332572,0.001996361111111111,0.018194444444443684,0.08506065051413428,1021.5425112482684
2025-07-17 07:25:00,COVER_SHORT,716.03,0.013845621322256836,SHORT,0.08413698857736279,0.0019827760470751124,0.0861197646244379,0.07264963189928889,1011.6142372182309
2025-07-17 07:37:00,SELL_SHORT,718.37,0.013920403134874786,SHORT,0.0,0.002,0.0,0.0402068573488427,1021.5797944436805
2025-07-17 07:58:00,SELL_SHORT,721.17,0.013866356060290916,SHORT,0.0,0.002,0.0,-0.0375906854207918,1031.499996900911
2025-07-17 08:24:00,COVER_SHORT,716.01,0.013864433568566557,SHORT,0.0709415059547741,0.0019854146158858684,0.07292692057065997,0.10440254866940538,1021.712931640956
2025-07-17 08:57:00,SELL_SHORT,718.25,0.013922728854855551,SHORT,0.0,0.002,0.0,0.042160208072233946,1031.648689300359
2025-07-17 09:15:00,COVER_SHORT,715.75,0.013920403134874786,SHORT,0.03447875050461467,0.001992705708757326,0.036471456213372,0.10996247198391507,1021.750970314775
2025-07-17 09:30:00,SELL_SHORT,718.11,0.013925443177229114,SHORT,0.0,0.002,0.0,0.04438023158416903,1031.6833880743754
2025-07-17 09:48:00,SELL_SHORT,720.48,0.013879635798356651,SHORT,0.0,0.002,0.0,-0.05448319999476128,1041.5825246427964
2025-07-17 10:05:00,COVER_SHORT,717.64,0.013866356060290916,SHORT,0.04695802654020512,0.0019902103526214347,0.048948236892826555,0.05445598856209347,1031.7384218578934
2025-07-17 10:50:00,COVER_SHORT,715.38,0.013922728854855551,SHORT,0.037966223459798186,0.001992008353637313,0.039958231813435496,0.10880260244545498,1021.8307346952366
2025-07-17 11:07:00,SELL_SHORT,717.58,0.01393572842052454,SHORT,0.0,0.002,0.0,0.04763142869916503,1031.7675635214903
2025-07-17 11:15:00,SELL_SHORT,719.8,0.013892747985551544,SHORT,0.0,0.002,0.0,-0.04503316372019625,1041.672898929071
2025-07-17 11:32:00,COVER_SHORT,717.64,0.013925443177229114,SHORT,0.004546267284956724,0.00199869100834134,0.006544958293298064,0.06859035761089352,1031.791068717687
2025-07-17 11:37:00,SELL_SHORT,719.93,0.013890239328823637,SHORT,0.0,0.002,0.0,-0.026921219337255935,1041.693557140739
2025-07-17 12:01:00,COVER_SHORT,717.51,0.013879635798356651,SHORT,0.039230762824783855,0.0019917554963357763,0.04122251832111963,0.06640427305210259,1031.826113395953
2025-07-17 12:22:00,COVER_SHORT,715.19,0.01393572842052454,SHORT,0.031313052203238476,0.001993338721814989,0.03330639092505346,0.1298853026320138,1021.9209074777361
2025-07-17 12:41:00,SELL_SHORT,717.99,0.013927770581762977,SHORT,0.0,0.002,0.0,0.05209293815176457,1031.841115113256
2025-07-17 13:44:00,COVER_SHORT,713.85,0.013892747985551544,SHORT,0.08067838288413355,0.001983467629897194,0.08266185051403074,0.14211362532774524,1022.0118141833159
2025-07-17 13:50:00,SELL_SHORT,717.14,0.01394427866246479,SHORT,0.0,0.002,0.0,0.05059237272191629,1031.91829293071
2025-07-17 13:55:00,SELL_SHORT,719.49,0.01389873382534851,SHORT,0.0,0.002,0.0,-0.04754900542475546,1041.8181515525634
2025-07-17 13:57:00,SELL_SHORT,722.3,0.013844662882458813,SHORT,0.0,0.002,0.0,-0.20395647836425618,1051.659744079624
2025-07-17 14:04:00,SELL_SHORT,725.1,0.013791201213625707,SHORT,0.0,0.002,0.0,-0.3985723971506654,1061.4631281608376
2025-07-17 14:22:00,SELL_SHORT,727.83,0.013739472129480785,SHORT,0.0,0.002,0.0,-0.6259728972806095,1071.2337276607077
2025-07-17 14:37:00,COVER_SHORT,725.64,0.013890239328823637,SHORT,-0.081329129220897,0.0020158626533135168,-0.07931326656758347,-0.33415000532653677,1061.444221423441
2025-07-17 15:10:00,COVER_SHORT,723.16,0.013927770581762977,SHORT,-0.07402097522249557,0.002014401314781543,-0.07200657390771402,-0.055941055566870124,1051.6484093979782
2025-07-17 16:05:00,COVER_SHORT,720.64,0.01394427866246479,SHORT,-0.05081473631369049,0.002009760995063725,-0.048804975318626764,0.16729415850946946,1041.8208298757409
2025-07-17 16:15:00,COVER_SHORT,718.33,0.01389873382534851,SHORT,0.01412575574365131,0.0019967754937525195,0.016122531237403828,0.2788547290896735,1031.9465162020647
2025-07-17 16:30:00,COVER_SHORT,715.33,0.013844662882458813,SHORT,0.09451659975079488,0.001980700539941853,0.09649730029073673,0.3064834374756327,1022.0686615102014
2025-07-17 17:09:00,SELL_SHORT,717.52,0.013936893745122088,SHORT,0.0,0.002,0.0,0.24619126285423112,1032.0063693355798
2025-07-17 17:36:00,COVER_SHORT,715.32,0.013791201213625707,SHORT,0.13290492345883287,0.0019730244104261487,0.13487794786925902,0.20254196257907214,1022.0956249587636
2025-07-17 17:48:00,SELL_SHORT,717.61,0.013935145831301125,SHORT,0.0,0.002,0.0,0.13916308472623257,1032.0302460809107
2025-07-17 18:21:00,SELL_SHORT,719.91,0.013890625217041019,SHORT,0.0,0.002,0.0,0.04345660780265527,1041.9325396039872
2025-07-17 19:55:00,COVER_SHORT,716.42,0.013739472129480785,SHORT,0.15479873047277637,0.0019686465246005246,0.1567673769973769,0.080391688666357,1032.1242734153236
2025-07-17 20:05:00,COVER_SHORT,712.82,0.013936893745122088,SHORT,0.06351650128219329,0.001986899319879586,0.06550340060207287,0.16523388132075156,1022.2726321092601
2025-07-17 20:39:00,SELL_SHORT,715.01,0.013985818380162515,SHORT,0.0,0.002,0.0,0.10429544272488392,1032.2096936706641
2025-07-17 21:01:00,SELL_SHORT,717.45,0.013938253536831834,SHORT,0.0,0.002,0.0,0.0022751645193302694,1042.1056733924586
2025-07-17 21:07:00,SELL_SHORT,719.73,0.013894099176079918,SHORT,0.0,0.002,0.0,-0.12483447744163541,1051.9765637504977
2025-07-17 21:16:00,SELL_SHORT,721.89,0.01385252600811758,SHORT,0.0,0.002,0.0,-0.27526539246709264,1061.8241328354723
2025-07-17 21:37:00,COVER_SHORT,719.49,0.013935145831301125,SHORT,-0.02820331377767862,0.002005239614832569,-0.02619807416284605,-0.04867579474536692,1052.0225191194165
2025-07-17 21:39:00,SELL_SHORT,721.86,0.013853101709472751,SHORT,0.0,0.002,0.0,-0.2135361286395791,1061.8556587855223
2025-07-17 21:45:00,SELL_SHORT,724.2,0.013808340237503451,SHORT,0.0,0.002,0.0,-0.4087258808644129,1071.6584690332975
2025-07-17 23:05:00,COVER_SHORT,721.48,0.013890625217041019,SHORT,-0.02381264324707325,0.002004361656318151,-0.021808281590755096,-0.12247168047228649,1061.9209105904426
2025-07-17 23:15:00,SELL_SHORT,724.48,0.013803003533568904,SHORT,0.0,0.002,0.0,-0.3724680976167906,1071.6689141732982
2025-07-17 23:50:00,COVER_SHORT,722.14,0.013985818380162515,SHORT,-0.10173882882756877,0.002019943777010112,-0.09971888505055866,-0.0454529789249644,1061.8941904631624
2025-07-18 00:33:00,SELL_SHORT,724.45,0.013803575125957623,SHORT,0.0,0.002,0.0,-0.2375279178306063,1071.7001155242567
2025-07-18 00:47:00,SELL_SHORT,727.03,0.013754590594610951,SHORT,0.0,0.002,0.0,-0.48766639809563195,1081.4479770439918
2025-07-18 01:08:00,SELL_SHORT,729.55,0.013707079706668495,SHORT,0.0,0.002,0.0,-0.7666492726994303,1091.166994169388
2025-07-18 01:13:00,SELL_SHORT,732.17,0.01365803023887895,SHORT,0.0,0.002,0.0,-1.092615445126917,1100.8390279969606
2025-07-18 01:25:00,COVER_SHORT,729.62,0.013938253536831834,SHORT,-0.17166247125235148,0.0020339257091086483,-0.16962854554324283,-0.5709017699210699,1091.1890792009142
2025-07-18 01:40:00,SELL_SHORT,732.07,0.013659895911593153,SHORT,0.0,0.002,0.0,-0.8750309184316791,1100.8829500524034
2025-07-18 02:06:00,COVER_SHORT,729.09,0.013894099176079918,SHORT,-0.13207477804176584,0.0020260097536576216,-0.1300487682881082,-0.3343553082610621,1091.2915508845324
2025-07-18 02:49:00,SELL_SHORT,731.95,0.013662135391761731,SHORT,0.0,0.002,0.0,-0.6887097174308872,1100.9351964753628
2025-07-18 03:37:00,SELL_SHORT,734.54,0.013613962479919407,SHORT,0.0,0.002,0.0,-1.044996018637442,1110.5769101741562
2025-07-18 03:58:00,SELL_SHORT,736.85,0.013571283164823233,SHORT,0.0,0.002,0.0,-1.3942131352043532,1120.2256930575893
2025-07-18 04:03:00,COVER_SHORT,734.37,0.01385252600811758,SHORT,-0.1749141004862239,0.0020345759049162616,-0.17287952458130765,-0.8127597508479097,1110.6322323414597
2025-07-18 04:13:00,SELL_SHORT,736.84,0.013571467347049563,SHORT,0.0,0.002,0.0,-1.1854703961419677,1120.2575216961657
2025-07-18 04:30:00,SELL_SHORT,739.12,0.013529602770862648,SHORT,0.0,0.002,0.0,-1.560453937349286,1129.8805381549582
2025-07-18 04:34:00,SELL_SHORT,742.22,0.01347309423082105,SHORT,0.0,0.002,0.0,-2.11224174880857,1139.326750343499
2025-07-18 05:09:00,SELL_SHORT,745.08,0.013421377570193804,SHORT,0.0,0.002,0.0,-2.6598435533969593,1148.7771485389108
2025-07-18 05:26:00,SELL_SHORT,747.62,0.013375779139134854,SHORT,0.0,0.002,0.0,-3.180265525031713,1158.254726567276
2025-07-18 06:11:00,COVER_SHORT,745.21,0.013853101709472751,SHORT,-0.32553461890117225,0.002064693984983238,-0.32346992491618903,-2.330773770957234,1148.7786837024494
2025-07-18 06:18:00,SELL_SHORT,747.63,0.013375600230060325,SHORT,0.0,0.002,0.0,-2.825453757170127,1158.2820037162364
2025-07-18 06:28:00,COVER_SHORT,745.35,0.013808340237503451,SHORT,-0.29410480530240235,0.0020584092792046396,-0.2920463960231977,-2.036848856851565,1148.7765038112527
2025-07-18 06:35:00,SELL_SHORT,747.7,0.013374348000534973,SHORT,0.0,0.002,0.0,-2.5162029788259455,1158.2951496892783
2025-07-18 07:12:00,COVER_SHORT,745.26,0.013803003533568904,SHORT,-0.28888377871024695,0.0020573652826855124,-0.28682641342756143,-1.6990307913334592,1148.8234380980607
2025-07-18 07:37:00,COVER_SHORT,742.69,0.013803575125957623,SHORT,-0.2538275657395267,0.0020503554420594934,-0.2517772102974672,-0.9241253987456275,1139.3445159249088
2025-07-18 07:52:00,COVER_SHORT,740.35,0.013754590594610951,SHORT,-0.18524778894956262,0.0020366422293440437,-0.18321114672021857,-0.2969033545674259,1129.7864901801377
2025-07-18 08:04:00,COVER_SHORT,738.04,0.013707079706668495,SHORT,-0.11839638133095758,0.002023274621341923,-0.11637310670961565,0.2260150979233182,1120.1910122512973
2025-07-18 08:07:00,SELL_SHORT,740.47,0.013504936054127782,SHORT,0.0,0.002,0.0,-0.16834128291248207,1129.7946558704616
2025-07-18 08:39:00,COVER_SHORT,737.81,0.01365803023887895,SHORT,-0.07904669680538655,0.0020154062581094557,-0.07703129054727709,0.37629543096397505,1120.2602458875326
2025-07-18 08:43:00,COVER_SHORT,735.34,0.013659895911593153,SHORT,-0.04667679320283555,0.002008933571926182,-0.044667859630909364,0.8214329918533501,1110.6587066552192
