time,price,equity,realized_pnl,unrealized_pnl
2025-07-01 01:53:00,657.94,1000.0,0.0,0.0
2025-07-01 01:54:00,657.75,1000.0,0.0,0.0
2025-07-01 01:55:00,657.94,1000.0,0.0,0.0
2025-07-01 01:56:00,658.03,1000.0,0.0,0.0
2025-07-01 01:57:00,658.01,1000.0,0.0,0.0
2025-07-01 01:58:00,658.04,1000.0,0.0,0.0
2025-07-01 01:59:00,658.03,1000.0,0.0,0.0
2025-07-01 02:00:00,657.7,1000.0,0.0,0.0
2025-07-01 02:01:00,657.71,1000.0,0.0,0.0
2025-07-01 02:02:00,657.66,1000.0,0.0,0.0
2025-07-01 02:03:00,657.65,1000.0,0.0,0.0
2025-07-01 02:04:00,657.93,1000.0,0.0,0.0
2025-07-01 02:05:00,658.1,1000.0,0.0,0.0
2025-07-01 02:06:00,658.31,1000.0,0.0,0.0
2025-07-01 02:07:00,658.22,1000.0,0.0,0.0
2025-07-01 02:08:00,658.44,1000.0,0.0,0.0
2025-07-01 02:09:00,658.23,1000.0,0.0,0.0
2025-07-01 02:10:00,658.27,1000.0,0.0,0.0
2025-07-01 02:11:00,658.49,1000.0,0.0,0.0
2025-07-01 02:12:00,658.46,1000.0,0.0,0.0
2025-07-01 02:13:00,658.06,1000.0,0.0,0.0
2025-07-01 02:14:00,658.21,1000.0,0.0,0.0
2025-07-01 02:15:00,658.28,1000.0,0.0,0.0
2025-07-01 02:16:00,658.48,1000.0,0.0,0.0
2025-07-01 02:17:00,658.68,1000.0,0.0,0.0
2025-07-01 02:18:00,658.78,1000.0,0.0,0.0
2025-07-01 02:19:00,658.61,1000.0,0.0,0.0
2025-07-01 02:20:00,658.67,1000.0,0.0,0.0
2025-07-01 02:21:00,658.8,1000.0,0.0,0.0
2025-07-01 02:22:00,658.75,1000.0,0.0,0.0
2025-07-01 02:23:00,658.68,1000.0,0.0,0.0
2025-07-01 02:24:00,658.78,1000.0,0.0,0.0
2025-07-01 02:25:00,658.59,1000.0,0.0,0.0
2025-07-01 02:26:00,658.59,1000.0,0.0,0.0
2025-07-01 02:27:00,658.6,1000.0,0.0,0.0
2025-07-01 02:28:00,658.64,1000.0,0.0,0.0
2025-07-01 02:29:00,658.82,1000.0,0.0,0.0
2025-07-01 02:30:00,658.92,1000.0,0.0,0.0
2025-07-01 02:31:00,658.63,1000.0,0.0,0.0
2025-07-01 02:32:00,658.25,1000.0,0.0,0.0
2025-07-01 02:33:00,658.31,1000.0,0.0,0.0
2025-07-01 02:34:00,658.14,1000.0,0.0,0.0
2025-07-01 02:35:00,657.86,1000.0,0.0,0.0
2025-07-01 02:36:00,658.18,1000.0,0.0,0.0
2025-07-01 02:37:00,657.93,1000.0,0.0,0.0
2025-07-01 02:38:00,657.93,1000.0,0.0,0.0
2025-07-01 02:39:00,657.83,1000.0,0.0,0.0
2025-07-01 02:40:00,657.78,1000.0,0.0,0.0
2025-07-01 02:41:00,657.73,1000.0,0.0,0.0
2025-07-01 02:42:00,657.76,1000.0,0.0,0.0
2025-07-01 02:43:00,657.79,1000.0,0.0,0.0
2025-07-01 02:44:00,657.85,1000.0,0.0,0.0
2025-07-01 02:45:00,657.86,1000.0,0.0,0.0
2025-07-01 02:46:00,657.65,1000.0,0.0,0.0
2025-07-01 02:47:00,657.45,1000.0,0.0,0.0
2025-07-01 02:48:00,657.35,1000.0,0.0,0.0
2025-07-01 02:49:00,657.25,1000.0,0.0,0.0
2025-07-01 02:50:00,656.94,1000.0,0.0,0.0
2025-07-01 02:51:00,656.81,1000.0,0.0,0.0
2025-07-01 02:52:00,656.92,1000.0,0.0,0.0
2025-07-01 02:53:00,656.8,1000.0,0.0,0.0
2025-07-01 02:54:00,656.8,1000.0,0.0,0.0
2025-07-01 02:55:00,656.91,1000.0,0.0,0.0
2025-07-01 02:56:00,656.81,1000.0,0.0,0.0
2025-07-01 02:57:00,656.72,1000.0,0.0,0.0
2025-07-01 02:58:00,656.89,1000.0,0.0,0.0
2025-07-01 02:59:00,656.97,1000.0,0.0,0.0
2025-07-01 03:00:00,656.79,1000.0,0.0,0.0
2025-07-01 03:01:00,656.7,1000.0,0.0,0.0
2025-07-01 03:02:00,656.77,1000.0,0.0,0.0
2025-07-01 03:03:00,656.75,1000.0,0.0,0.0
2025-07-01 03:04:00,657.0,1000.0,0.0,0.0
2025-07-01 03:05:00,656.92,1000.0,0.0,0.0
2025-07-01 03:06:00,656.97,1000.0,0.0,0.0
2025-07-01 03:07:00,656.97,1000.0,0.0,0.0
2025-07-01 03:08:00,656.94,1000.0,0.0,0.0
2025-07-01 03:09:00,656.78,1000.0,0.0,0.0
2025-07-01 03:10:00,656.65,1000.0,0.0,0.0
2025-07-01 03:11:00,656.44,1000.0,0.0,0.0
2025-07-01 03:12:00,656.82,1000.0,0.0,0.0
2025-07-01 03:13:00,656.67,1000.0,0.0,0.0
2025-07-01 03:14:00,656.62,1000.0,0.0,0.0
2025-07-01 03:15:00,656.38,1000.0,0.0,0.0
2025-07-01 03:16:00,656.65,1000.0,0.0,0.0
2025-07-01 03:17:00,656.48,1000.0,0.0,0.0
2025-07-01 03:18:00,656.52,1000.0,0.0,0.0
2025-07-01 03:19:00,656.58,1000.0,0.0,0.0
2025-07-01 03:20:00,656.66,1000.0,0.0,0.0
2025-07-01 03:21:00,656.39,1000.0,0.0,0.0
2025-07-01 03:22:00,656.38,1000.0,0.0,0.0
2025-07-01 03:23:00,656.49,1000.0,0.0,0.0
2025-07-01 03:24:00,656.47,1000.0,0.0,0.0
2025-07-01 03:25:00,656.47,1000.0,0.0,0.0
2025-07-01 03:26:00,656.37,1000.0,0.0,0.0
2025-07-01 03:27:00,656.27,1000.0,0.0,0.0
2025-07-01 03:28:00,656.27,1000.0,0.0,0.0
2025-07-01 03:29:00,656.34,1000.0,0.0,0.0
2025-07-01 03:30:00,656.27,1000.0,0.0,0.0
2025-07-01 03:31:00,656.15,1000.0,0.0,0.0
2025-07-01 03:32:00,656.15,1000.0,0.0,0.0
2025-07-01 03:33:00,656.15,1000.0,0.0,0.0
2025-07-01 03:34:00,656.11,1000.0,0.0,0.0
2025-07-01 03:35:00,656.25,1000.0,0.0,0.0
2025-07-01 03:36:00,656.25,1000.0,0.0,0.0
2025-07-01 03:37:00,656.25,1000.0,0.0,0.0
2025-07-01 03:38:00,656.26,1000.0,0.0,0.0
2025-07-01 03:39:00,656.24,1000.0,0.0,0.0
2025-07-01 03:40:00,656.25,1000.0,0.0,0.0
2025-07-01 03:41:00,656.2,1000.0,0.0,0.0
2025-07-01 03:42:00,656.16,1000.0,0.0,0.0
2025-07-01 03:43:00,656.17,1000.0,0.0,0.0
2025-07-01 03:44:00,656.1,1000.0,0.0,0.0
2025-07-01 03:45:00,655.75,1000.0,0.0,0.0
2025-07-01 03:46:00,655.9,1000.0,0.0,0.0
2025-07-01 03:47:00,655.79,1000.0,0.0,0.0
2025-07-01 03:48:00,655.86,1000.0,0.0,0.0
2025-07-01 03:49:00,655.82,1000.0,0.0,0.0
2025-07-01 03:50:00,655.8,1000.0,0.0,0.0
2025-07-01 03:51:00,656.07,1000.0,0.0,0.0
2025-07-01 03:52:00,656.07,1000.0,0.0,0.0
2025-07-01 03:53:00,656.03,1000.0,0.0,0.0
2025-07-01 03:54:00,655.92,1000.0,0.0,0.0
2025-07-01 03:55:00,655.83,1000.0,0.0,0.0
2025-07-01 03:56:00,655.76,1000.0,0.0,0.0
2025-07-01 03:57:00,655.86,1000.0,0.0,0.0
2025-07-01 03:58:00,655.78,1000.0,0.0,0.0
2025-07-01 03:59:00,655.9,1000.0,0.0,0.0
2025-07-01 04:00:00,655.57,1000.0,0.0,0.0
2025-07-01 04:01:00,655.58,1000.0,0.0,0.0
2025-07-01 04:02:00,655.48,1000.0,0.0,0.0
2025-07-01 04:03:00,655.44,1000.0,0.0,0.0
2025-07-01 04:04:00,655.44,1000.0,0.0,0.0
2025-07-01 04:05:00,655.47,1000.0,0.0,0.0
2025-07-01 04:06:00,655.3,1000.0,0.0,0.0
2025-07-01 04:07:00,655.29,1000.0,0.0,0.0
2025-07-01 04:08:00,655.27,1000.0,0.0,0.0
2025-07-01 04:09:00,654.84,1000.0,0.0,0.0
2025-07-01 04:10:00,654.73,1000.0,0.0,0.0
2025-07-01 04:11:00,654.76,1000.0,0.0,0.0
2025-07-01 04:12:00,654.94,1000.0,0.0,0.0
2025-07-01 04:13:00,654.76,1000.0,0.0,0.0
2025-07-01 04:14:00,654.74,1000.0,0.0,0.0
2025-07-01 04:15:00,654.67,1000.0,0.0,0.0
2025-07-01 04:16:00,654.72,1000.0,0.0,0.0
2025-07-01 04:17:00,654.66,1000.0,0.0,0.0
2025-07-01 04:18:00,654.5,1000.0,0.0,0.0
2025-07-01 04:19:00,654.42,1000.0,0.0,0.0
2025-07-01 04:20:00,654.66,1000.0,0.0,0.0
2025-07-01 04:21:00,654.69,1000.0,0.0,0.0
2025-07-01 04:22:00,654.6,1000.0,0.0,0.0
2025-07-01 04:23:00,654.66,1000.0,0.0,0.0
2025-07-01 04:24:00,654.49,1000.0,0.0,0.0
2025-07-01 04:25:00,654.3,1000.0,0.0,0.0
2025-07-01 04:26:00,654.17,1000.0,0.0,0.0
2025-07-01 04:27:00,653.9,1000.0,0.0,0.0
2025-07-01 04:28:00,653.81,1000.0,0.0,0.0
2025-07-01 04:29:00,653.93,1000.0,0.0,0.0
2025-07-01 04:30:00,653.89,1000.0,0.0,0.0
2025-07-01 04:31:00,654.07,1000.0,0.0,0.0
2025-07-01 04:32:00,654.08,1000.0,0.0,0.0
2025-07-01 04:33:00,653.84,1000.0,0.0,0.0
2025-07-01 04:34:00,654.44,1000.0,0.0,0.0
2025-07-01 04:35:00,654.18,1000.0,0.0,0.0
2025-07-01 04:36:00,654.14,1000.0,0.0,0.0
2025-07-01 04:37:00,654.08,1000.0,0.0,0.0
2025-07-01 04:38:00,653.8,1000.0,0.0,0.0
2025-07-01 04:39:00,653.85,1000.0,0.0,0.0
2025-07-01 04:40:00,653.85,1000.0,0.0,0.0
2025-07-01 04:41:00,653.94,1000.0,0.0,0.0
2025-07-01 04:42:00,653.89,1000.0,0.0,0.0
2025-07-01 04:43:00,653.97,1000.0,0.0,0.0
2025-07-01 04:44:00,653.99,1000.0,0.0,0.0
2025-07-01 04:45:00,654.2,1000.0,0.0,0.0
2025-07-01 04:46:00,653.96,1000.0,0.0,0.0
2025-07-01 04:47:00,653.74,1000.0,0.0,0.0
2025-07-01 04:48:00,653.86,1000.0,0.0,0.0
2025-07-01 04:49:00,653.91,1000.0,0.0,0.0
2025-07-01 04:50:00,653.61,1000.0,0.0,0.0
2025-07-01 04:51:00,653.42,1000.0,0.0,0.0
2025-07-01 04:52:00,653.28,1000.0,0.0,0.0
2025-07-01 04:53:00,653.01,1000.0,0.0,0.0
2025-07-01 04:54:00,652.92,1000.0,0.0,0.0
2025-07-01 04:55:00,652.85,1000.0,0.0,0.0
2025-07-01 04:56:00,652.88,1000.0,0.0,0.0
2025-07-01 04:57:00,652.99,1000.0,0.0,0.0
2025-07-01 04:58:00,652.9,1000.0,0.0,0.0
2025-07-01 04:59:00,652.53,1000.0,0.0,0.0
2025-07-01 05:00:00,652.93,1000.0,0.0,0.0
2025-07-01 05:01:00,652.78,1000.0,0.0,0.0
2025-07-01 05:02:00,652.67,1000.0,0.0,0.0
2025-07-01 05:03:00,652.89,1000.0,0.0,0.0
2025-07-01 05:04:00,653.08,1000.0,0.0,0.0
2025-07-01 05:05:00,653.07,1000.0,0.0,0.0
2025-07-01 05:06:00,652.88,1000.0,0.0,0.0
2025-07-01 05:07:00,652.74,1000.0,0.0,0.0
2025-07-01 05:08:00,652.62,1000.0,0.0,0.0
2025-07-01 05:09:00,652.51,1000.0,0.0,0.0
2025-07-01 05:10:00,652.4,1000.0,0.0,0.0
2025-07-01 05:11:00,652.24,1000.0,0.0,0.0
2025-07-01 05:12:00,652.24,1000.0,0.0,0.0
2025-07-01 05:13:00,652.29,1000.0,0.0,0.0
2025-07-01 05:14:00,652.29,1000.0,0.0,0.0
2025-07-01 05:15:00,652.61,1000.0,0.0,0.0
2025-07-01 05:16:00,652.76,1000.0,0.0,0.0
2025-07-01 05:17:00,652.37,1000.0,0.0,0.0
2025-07-01 05:18:00,652.21,1000.0,0.0,0.0
2025-07-01 05:19:00,652.29,1000.0,0.0,0.0
2025-07-01 05:20:00,652.53,1000.0,0.0,0.0
2025-07-01 05:21:00,652.29,1000.0,0.0,0.0
2025-07-01 05:22:00,652.27,1000.0,0.0,0.0
2025-07-01 05:23:00,652.39,1000.0,0.0,0.0
2025-07-01 05:24:00,652.26,1000.0,0.0,0.0
2025-07-01 05:25:00,652.17,1000.0,0.0,0.0
2025-07-01 05:26:00,652.03,1000.0,0.0,0.0
2025-07-01 05:27:00,651.91,1000.0,0.0,0.0
2025-07-01 05:28:00,651.82,1000.0,0.0,0.0
2025-07-01 05:29:00,651.73,1000.0,0.0,0.0
2025-07-01 05:30:00,651.78,1000.0,0.0,0.0
2025-07-01 05:31:00,652.19,1000.0,0.0,0.0
2025-07-01 05:32:00,652.53,1000.0,0.0,0.0
2025-07-01 05:33:00,651.89,1000.0,0.0,0.0
2025-07-01 05:34:00,651.74,1000.0,0.0,0.0
2025-07-01 05:35:00,651.71,1000.0,0.0,0.0
2025-07-01 05:36:00,651.57,1000.0,0.0,0.0
2025-07-01 05:37:00,652.05,1000.0,0.0,0.0
2025-07-01 05:38:00,652.29,1000.0,0.0,0.0
2025-07-01 05:39:00,651.79,1000.0,0.0,0.0
2025-07-01 05:40:00,652.11,1000.0,0.0,0.0
2025-07-01 05:41:00,651.76,1000.0,0.0,0.0
2025-07-01 05:42:00,651.93,1000.0,0.0,0.0
2025-07-01 05:43:00,651.9,1000.0,0.0,0.0
2025-07-01 05:44:00,651.99,1000.0,0.0,0.0
2025-07-01 05:45:00,651.75,1000.0,0.0,0.0
2025-07-01 05:46:00,651.95,1000.0,0.0,0.0
2025-07-01 05:47:00,652.5,1000.0,0.0,0.0
2025-07-01 05:48:00,652.58,1000.0,0.0,0.0
2025-07-01 05:49:00,652.43,1000.0,0.0,0.0
2025-07-01 05:50:00,652.03,1000.0,0.0,0.0
2025-07-01 05:51:00,652.13,1000.0,0.0,0.0
2025-07-01 05:52:00,652.22,1000.0,0.0,0.0
2025-07-01 05:53:00,652.11,1000.0,0.0,0.0
2025-07-01 05:54:00,652.12,1000.0,0.0,0.0
2025-07-01 05:55:00,652.35,1000.0,0.0,0.0
2025-07-01 05:56:00,652.43,1000.0,0.0,0.0
2025-07-01 05:57:00,652.35,1000.0,0.0,0.0
2025-07-01 05:58:00,652.33,1000.0,0.0,0.0
2025-07-01 05:59:00,652.36,1000.0,0.0,0.0
2025-07-01 06:00:00,652.15,1000.0,0.0,0.0
2025-07-01 06:01:00,652.02,1000.0,0.0,0.0
2025-07-01 06:02:00,651.85,1000.0,0.0,0.0
2025-07-01 06:03:00,652.02,1000.0,0.0,0.0
2025-07-01 06:04:00,651.82,1000.0,0.0,0.0
2025-07-01 06:05:00,651.81,1000.0,0.0,0.0
2025-07-01 06:06:00,651.76,1000.0,0.0,0.0
2025-07-01 06:07:00,651.88,1000.0,0.0,0.0
2025-07-01 06:08:00,652.06,1000.0,0.0,0.0
2025-07-01 06:09:00,652.02,1000.0,0.0,0.0
2025-07-01 06:10:00,651.84,1000.0,0.0,0.0
2025-07-01 06:11:00,651.94,1000.0,0.0,0.0
2025-07-01 06:12:00,652.04,1000.0,0.0,0.0
2025-07-01 06:13:00,652.02,1000.0,0.0,0.0
2025-07-01 06:14:00,652.08,1000.0,0.0,0.0
2025-07-01 06:15:00,651.97,1000.0,0.0,0.0
2025-07-01 06:16:00,652.08,1000.0,0.0,0.0
2025-07-01 06:17:00,652.03,1000.0,0.0,0.0
2025-07-01 06:18:00,652.38,1000.0,0.0,0.0
2025-07-01 06:19:00,652.25,1000.0,0.0,0.0
2025-07-01 06:20:00,652.42,1000.0,0.0,0.0
2025-07-01 06:21:00,652.5,1000.0,0.0,0.0
2025-07-01 06:22:00,652.46,1000.0,0.0,0.0
2025-07-01 06:23:00,652.58,1000.0,0.0,0.0
2025-07-01 06:24:00,652.55,1000.0,0.0,0.0
2025-07-01 06:25:00,652.55,1000.0,0.0,0.0
2025-07-01 06:26:00,652.71,1000.0,0.0,0.0
2025-07-01 06:27:00,652.51,1000.0,0.0,0.0
2025-07-01 06:28:00,652.51,1000.0,0.0,0.0
2025-07-01 06:29:00,652.45,1000.0,0.0,0.0
2025-07-01 06:30:00,652.61,1000.0,0.0,0.0
2025-07-01 06:31:00,652.78,1000.0,0.0,0.0
2025-07-01 06:32:00,652.78,1000.0,0.0,0.0
2025-07-01 06:33:00,652.78,1000.0,0.0,0.0
2025-07-01 06:34:00,652.95,1000.0,0.0,0.0
2025-07-01 06:35:00,653.02,1000.0,0.0,0.0
2025-07-01 06:36:00,653.07,1000.0,0.0,0.0
2025-07-01 06:37:00,652.99,1000.0,0.0,0.0
2025-07-01 06:38:00,653.18,1000.0,0.0,0.0
2025-07-01 06:39:00,653.19,1000.0,0.0,0.0
2025-07-01 06:40:00,653.32,1000.0,0.0,0.0
2025-07-01 06:41:00,653.25,1000.0,0.0,0.0
2025-07-01 06:42:00,653.35,1000.0,0.0,0.0
2025-07-01 06:43:00,653.6,1000.0,0.0,0.0
2025-07-01 06:44:00,653.36,1000.0,0.0,0.0
2025-07-01 06:45:00,653.42,1000.0,0.0,0.0
2025-07-01 06:46:00,653.41,1000.0,0.0,0.0
2025-07-01 06:47:00,653.43,1000.0,0.0,0.0
2025-07-01 06:48:00,653.31,1000.0,0.0,0.0
2025-07-01 06:49:00,653.47,1000.0,0.0,0.0
2025-07-01 06:50:00,653.43,1000.0,0.0,0.0
2025-07-01 06:51:00,653.52,1000.0,0.0,0.0
2025-07-01 06:52:00,653.53,1000.0,0.0,0.0
2025-07-01 06:53:00,653.36,1000.0,0.0,0.0
2025-07-01 06:54:00,653.48,1000.0,0.0,0.0
2025-07-01 06:55:00,653.37,1000.0,0.0,0.0
2025-07-01 06:56:00,653.32,1000.0,0.0,0.0
2025-07-01 06:57:00,653.49,1000.0,0.0,0.0
2025-07-01 06:58:00,653.57,1000.0,0.0,0.0
2025-07-01 06:59:00,653.44,1000.0,0.0,0.0
2025-07-01 07:00:00,653.58,1000.0,0.0,0.0
2025-07-01 07:01:00,653.58,1000.0,0.0,0.0
2025-07-01 07:02:00,653.63,1000.0,0.0,0.0
2025-07-01 07:03:00,653.62,1000.0,0.0,0.0
2025-07-01 07:04:00,653.8,1000.0,0.0,0.0
2025-07-01 07:05:00,653.73,1000.0,0.0,0.0
2025-07-01 07:06:00,653.71,1000.0,0.0,0.0
2025-07-01 07:07:00,653.76,1000.0,0.0,0.0
2025-07-01 07:08:00,654.04,1000.0,0.0,0.0
2025-07-01 07:09:00,654.25,1000.0,0.0,0.0
2025-07-01 07:10:00,654.16,1000.0,0.0,0.0
2025-07-01 07:11:00,654.15,1000.0,0.0,0.0
2025-07-01 07:12:00,654.16,1000.0,0.0,0.0
2025-07-01 07:13:00,654.15,1000.0,0.0,0.0
2025-07-01 07:14:00,653.99,1000.0,0.0,0.0
2025-07-01 07:15:00,654.16,1000.0,0.0,0.0
2025-07-01 07:16:00,654.06,1000.0,0.0,0.0
2025-07-01 07:17:00,653.8,1000.0,0.0,0.0
2025-07-01 07:18:00,653.45,1000.0,0.0,0.0
2025-07-01 07:19:00,653.47,1000.0,0.0,0.0
2025-07-01 07:20:00,653.26,1000.0,0.0,0.0
2025-07-01 07:21:00,652.51,1000.0,0.0,0.0
2025-07-01 07:22:00,652.62,1000.0,0.0,0.0
2025-07-01 07:23:00,652.55,1000.0,0.0,0.0
2025-07-01 07:24:00,652.89,1000.0,0.0,0.0
2025-07-01 07:25:00,652.95,1000.0,0.0,0.0
2025-07-01 07:26:00,653.29,1000.0,0.0,0.0
2025-07-01 07:27:00,653.82,1000.0,0.0,0.0
2025-07-01 07:28:00,653.98,1000.0,0.0,0.0
2025-07-01 07:29:00,654.14,1000.0,0.0,0.0
2025-07-01 07:30:00,654.33,1000.0,0.0,0.0
2025-07-01 07:31:00,654.36,1000.0,0.0,0.0
2025-07-01 07:32:00,654.18,1000.0,0.0,0.0
2025-07-01 07:33:00,654.27,1000.0,0.0,0.0
2025-07-01 07:34:00,654.31,1000.0,0.0,0.0
2025-07-01 07:35:00,654.19,1000.0,0.0,0.0
2025-07-01 07:36:00,654.06,1000.0,0.0,0.0
2025-07-01 07:37:00,654.03,1000.0,0.0,0.0
2025-07-01 07:38:00,654.05,1000.0,0.0,0.0
2025-07-01 07:39:00,653.99,1000.0,0.0,0.0
2025-07-01 07:40:00,654.09,1000.0,0.0,0.0
2025-07-01 07:41:00,654.08,1000.0,0.0,0.0
2025-07-01 07:42:00,653.8,1000.0,0.0,0.0
2025-07-01 07:43:00,653.87,1000.0,0.0,0.0
2025-07-01 07:44:00,653.87,1000.0,0.0,0.0
